prob,mean,std,median,perc05,perc25,perc75,perc95
0,0.00795556070065457,0.00154678080924174,0.00790141806722461,0.00588041697691671,0.00676720409311547,0.00911285739190791,0.0100675508384492
0.05,0.0118010635081552,0.00257749178492857,0.011672417099618,0.00870650548355208,0.00969637605042016,0.0134873249299708,0.0153336776859481
0.1,0.0140568405726429,0.00252613275539748,0.013876610644256,0.0115089054709043,0.0126218487394968,0.0150906744053581,0.0167355423829271
0.15,0.0174562761638384,0.00231690734940381,0.0172799686192458,0.0148772151898734,0.0159956751054843,0.0184417090574511,0.0207645488980695
0.2,0.0210236948384169,0.00319974423652534,0.0207520258460917,0.0174791511541337,0.0187325284544173,0.0233517141350209,0.0244512605041999
0.25,0.0248986159498932,0.00339741248357921,0.0248166666666657,0.0206092050209199,0.0221218487394963,0.0275347046413537,0.0300233345386318
0.3,0.0294231714369186,0.00374151798426761,0.028914283970848,0.0249932912007811,0.0265878661087826,0.0321299971871593,0.0344706628716443
0.35,0.0336590812877283,0.00406535152897719,0.0338673134480644,0.0287508403361347,0.0307878164556983,0.0367565268508592,0.0387684418767526
0.4,0.0416538357489243,0.00614476376222717,0.0410066130705363,0.0342617647058824,0.0369074311006629,0.0442320675105491,0.0512622406639001
0.45,0.0538505689684069,0.0062950815401617,0.0537674897119353,0.0461259560373344,0.049599593495935,0.0574410227940729,0.0636118975903611
0.5,0.0466218083679505,0.00564128019156167,0.0463015267175537,0.0399098796905079,0.0428554817275745,0.0501008613008589,0.0546205139806374
0.55,0.036915750091244,0.00553096072706279,0.0367132968984055,0.0295746449337493,0.0326491458247927,0.0401293972693985,0.0449584823540561
0.6,0.0298391898515193,0.00451348957009543,0.0291904265872985,0.0243342960288797,0.0262485840308755,0.0329221428571411,0.0351222346272755
0.65,0.0246064514933354,0.00421684796701751,0.0244374792624568,0.0198762311067779,0.0215760788255647,0.0269778291266729,0.0296506849315035
0.7,0.0384870670015246,0.0323403316893771,0.0255236936936932,0.0178380971880974,0.0202819865983431,0.0440031131096507,0.0755592592592607
0.75,0.308307397077252,0.0414547992513795,0.317805172413792,0.244911420857005,0.282971232549818,0.339435314685314,0.352303582045907
